unit_id,powiat,wojewodztwo,rok,unemployment_rate,crimes_total_per_1000,property_crimes_per_1000,violent_crimes_per_1000,crime_minus_unemployment
051011508000,Powiat pabianicki,Nieznane,2022,2.1,16.13,9.51,0.17,14.03
051011508000,Powiat pabianicki,Nieznane,2023,2.9,13.79,7.91,0.12,10.889999999999999
051011508000,Powiat pabianicki,Nieznane,2024,2.3,35.4,6.91,0.17,33.1
051011809000,Powiat pajęczański,Nieznane,2014,7.4,10.04,3.87,0.23,2.639999999999999
051011809000,Powiat pajęczański,Nieznane,2015,8.9,9.32,3.26,0.21,0.41999999999999993
051011809000,Powiat pajęczański,Nieznane,2016,6.8,10.29,4.22,0.21,3.4899999999999993
051011809000,Powiat pajęczański,Nieznane,2017,6.2,11.03,4.82,0.33,4.829999999999999
051011809000,Powiat pajęczański,Nieznane,2018,5.6,9.11,4.12,0.23,3.51
051011809000,Powiat pajęczański,Nieznane,2019,5.9,8.14,2.59,0.23,2.24
051011809000,Powiat pajęczański,Nieznane,2020,5.6,8.55,2.82,0.14,2.950000000000001
051011809000,Powiat pajęczański,Nieznane,2021,5.4,10.3,4.05,0.22,4.9
051011809000,Powiat pajęczański,Nieznane,2022,6.5,9.81,4.29,0.22,3.3100000000000005
051011809000,Powiat pajęczański,Nieznane,2023,5.5,9.44,3.69,0.18,3.9399999999999995
051011809000,Powiat pajęczański,Nieznane,2024,5.5,8.56,3.31,0.27,3.0600000000000005
060610913000,Powiat parczewski,Lubelskie,2014,5.8,15.12,5.48,0.47,9.32
060610913000,Powiat parczewski,Lubelskie,2015,5.0,10.5,3.83,0.22,5.5
060610913000,Powiat parczewski,Lubelskie,2016,4.7,10.82,3.49,0.54,6.12
060610913000,Powiat parczewski,Lubelskie,2017,4.3,12.32,3.82,0.59,8.02
060610913000,Powiat parczewski,Lubelskie,2018,4.3,14.54,2.86,0.37,10.239999999999998
060610913000,Powiat parczewski,Lubelskie,2019,6.3,14.25,2.99,0.43,7.95
060610913000,Powiat parczewski,Lubelskie,2020,4.8,18.39,8.75,0.36,13.59
060610913000,Powiat parczewski,Lubelskie,2021,4.6,14.42,3.67,0.57,9.82
060610913000,Powiat parczewski,Lubelskie,2022,6.6,17.07,5.62,0.34,10.47
060610913000,Powiat parczewski,Lubelskie,2023,5.7,15.76,5.46,0.31,10.059999999999999
060610913000,Powiat parczewski,Lubelskie,2024,6.3,16.8,3.69,0.5,10.5
071413018000,Powiat piaseczyński,Nieznane,2014,2.6,19.4,11.69,0.34,16.799999999999997
071413018000,Powiat piaseczyński,Nieznane,2015,2.6,18.13,11.92,0.34,15.53
071413018000,Powiat piaseczyński,Nieznane,2016,1.9,16.55,9.83,0.32,14.65
071413018000,Powiat piaseczyński,Nieznane,2017,2.2,17.24,10.0,0.33,15.04
071413018000,Powiat piaseczyński,Nieznane,2018,2.0,17.91,9.65,0.29,15.91
071413018000,Powiat piaseczyński,Nieznane,2019,2.1,20.43,10.53,0.32,18.33
071413018000,Powiat piaseczyński,Nieznane,2020,2.4,15.42,7.94,0.26,13.02
071413018000,Powiat piaseczyński,Nieznane,2021,1.9,18.61,10.27,0.29,16.71
071413018000,Powiat piaseczyński,Nieznane,2022,2.4,18.54,11.42,0.28,16.14
071413018000,Powiat piaseczyński,Nieznane,2023,1.9,17.37,10.51,0.26,15.47
071413018000,Powiat piaseczyński,Nieznane,2024,2.0,16.75,9.08,0.25,14.75
023016019000,Powiat pilski,Dolnoslaskie,2014,4.2,17.62,8.91,0.62,13.420000000000002
023016019000,Powiat pilski,Dolnoslaskie,2015,4.3,20.71,8.63,0.49,16.41
023016019000,Powiat pilski,Dolnoslaskie,2016,3.6,15.57,7.66,0.5,11.97
023016019000,Powiat pilski,Dolnoslaskie,2017,3.4,14.17,5.31,0.47,10.77
023016019000,Powiat pilski,Dolnoslaskie,2018,2.8,16.09,6.65,0.45,13.29
023016019000,Powiat pilski,Dolnoslaskie,2019,3.2,17.78,7.57,0.43,14.580000000000002
023016019000,Powiat pilski,Dolnoslaskie,2020,2.5,18.56,8.81,0.49,16.06
023016019000,Powiat pilski,Dolnoslaskie,2021,2.3,19.88,8.5,0.32,17.58
023016019000,Powiat pilski,Dolnoslaskie,2022,4.1,24.02,8.58,0.49,19.92
023016019000,Powiat pilski,Dolnoslaskie,2023,4.2,17.66,8.47,0.37,13.46
023016019000,Powiat pilski,Dolnoslaskie,2024,4.6,19.83,8.47,0.44,15.229999999999999
051011710000,Powiat piotrkowski,Nieznane,2014,5.6,11.9,5.03,0.44,6.300000000000001
051011710000,Powiat piotrkowski,Nieznane,2015,7.0,9.57,3.79,0.39,2.5700000000000003
051011710000,Powiat piotrkowski,Nieznane,2016,5.6,10.47,4.49,0.25,4.870000000000001
051011710000,Powiat piotrkowski,Nieznane,2017,4.7,8.42,3.42,0.32,3.7199999999999998
051011710000,Powiat piotrkowski,Nieznane,2018,4.6,20.56,12.94,0.3,15.959999999999999
051011710000,Powiat piotrkowski,Nieznane,2019,4.1,11.7,3.6,0.25,7.6
051011710000,Powiat piotrkowski,Nieznane,2020,4.4,10.55,2.95,0.19,6.15
051011710000,Powiat piotrkowski,Nieznane,2021,3.5,10.16,3.35,0.24,6.66
051011710000,Powiat piotrkowski,Nieznane,2022,5.0,16.88,8.98,0.15,11.879999999999999
051011710000,Powiat piotrkowski,Nieznane,2023,5.0,11.66,4.79,0.24,6.66
051011710000,Powiat piotrkowski,Nieznane,2024,5.4,12.03,3.31,0.22,6.629999999999999
042815516000,Powiat piski,Kujawsko-Pomorskie,2014,4.2,17.87,9.24,0.54,13.670000000000002
042815516000,Powiat piski,Kujawsko-Pomorskie,2015,3.8,18.94,11.87,0.36,15.14
042815516000,Powiat piski,Kujawsko-Pomorskie,2016,3.1,18.96,8.6,0.49,15.860000000000001
042815516000,Powiat piski,Kujawsko-Pomorskie,2017,3.2,17.15,6.44,0.51,13.95
042815516000,Powiat piski,Kujawsko-Pomorskie,2018,4.3,15.79,4.85,0.55,11.489999999999998
042815516000,Powiat piski,Kujawsko-Pomorskie,2019,4.2,18.0,6.85,0.6,13.8
042815516000,Powiat piski,Kujawsko-Pomorskie,2020,3.8,20.0,7.85,0.5,16.2
042815516000,Powiat piski,Kujawsko-Pomorskie,2021,2.9,19.44,6.95,0.62,16.540000000000003
042815516000,Powiat piski,Kujawsko-Pomorskie,2022,4.2,17.23,7.14,0.38,13.030000000000001
042815516000,Powiat piski,Kujawsko-Pomorskie,2023,3.4,18.2,8.68,0.34,14.799999999999999
042815516000,Powiat piski,Kujawsko-Pomorskie,2024,4.7,17.47,7.95,0.39,12.77
052615308000,Powiat pińczowski,Nieznane,2014,6.7,12.66,4.18,0.49,5.96
052615308000,Powiat pińczowski,Nieznane,2015,8.7,11.57,4.73,0.3,2.870000000000001
052615308000,Powiat pińczowski,Nieznane,2016,5.6,20.89,12.75,0.3,15.290000000000001
052615308000,Powiat pińczowski,Nieznane,2017,4.1,10.62,3.99,0.45,6.52
052615308000,Powiat pińczowski,Nieznane,2018,6.0,16.97,4.32,0.38,10.969999999999999
052615308000,Powiat pińczowski,Nieznane,2019,5.8,12.66,3.79,0.43,6.86
052615308000,Powiat pińczowski,Nieznane,2020,4.5,18.46,8.34,0.37,13.96
052615308000,Powiat pińczowski,Nieznane,2021,4.8,13.6,4.05,0.4,8.8
052615308000,Powiat pińczowski,Nieznane,2022,5.4,20.35,6.0,0.38,14.950000000000001
052615308000,Powiat pińczowski,Nieznane,2023,5.2,12.06,5.67,0.16,6.86
052615308000,Powiat pińczowski,Nieznane,2024,5.6,12.65,2.82,0.22,7.050000000000001
023015720000,Powiat pleszewski,Dolnoslaskie,2014,7.6,16.4,6.97,0.09,8.799999999999999
023015720000,Powiat pleszewski,Dolnoslaskie,2015,7.0,15.39,4.27,0.14,8.39
023015720000,Powiat pleszewski,Dolnoslaskie,2016,6.5,14.73,5.65,0.06,8.23
023015720000,Powiat pleszewski,Dolnoslaskie,2017,6.1,16.45,7.17,0.17,10.35
023015720000,Powiat pleszewski,Dolnoslaskie,2018,7.6,13.7,5.73,0.11,6.1
023015720000,Powiat pleszewski,Dolnoslaskie,2019,6.6,11.15,4.17,0.19,4.550000000000001
023015720000,Powiat pleszewski,Dolnoslaskie,2020,6.6,12.18,5.44,0.13,5.58
023015720000,Powiat pleszewski,Dolnoslaskie,2021,8.1,11.74,5.81,0.26,3.6400000000000006
023015720000,Powiat pleszewski,Dolnoslaskie,2022,12.7,12.19,5.77,0.1,-0.5099999999999998
023015720000,Powiat pleszewski,Dolnoslaskie,2023,6.6,21.05,10.51,0.2,14.450000000000001
023015720000,Powiat pleszewski,Dolnoslaskie,2024,9.3,15.26,8.22,0.07,5.959999999999999
051011811000,Powiat poddębicki,Nieznane,2014,7.5,16.28,8.44,0.38,8.780000000000001
051011811000,Powiat poddębicki,Nieznane,2015,6.9,15.98,8.13,0.48,9.08
051011811000,Powiat poddębicki,Nieznane,2016,4.1,12.13,6.23,0.48,8.030000000000001
051011811000,Powiat poddębicki,Nieznane,2017,2.6,11.97,5.09,0.51,9.370000000000001
051011811000,Powiat poddębicki,Nieznane,2018,3.8,12.02,4.27,0.29,8.219999999999999
051011811000,Powiat poddębicki,Nieznane,2019,4.5,12.55,5.12,0.68,8.05
051011811000,Powiat poddębicki,Nieznane,2020,4.9,12.65,4.36,0.6,7.75
051011811000,Powiat poddębicki,Nieznane,2021,4.6,11.13,4.79,0.43,6.530000000000001
051011811000,Powiat poddębicki,Nieznane,2022,4.9,12.44,5.58,0.61,7.539999999999999
051011811000,Powiat poddębicki,Nieznane,2023,4.5,15.23,6.17,0.56,10.73
051011811000,Powiat poddębicki,Nieznane,2024,4.3,15.61,6.83,0.43,11.309999999999999
023216611000,Powiat policki,Dolnoslaskie,2014,3.7,18.18,9.84,0.39,14.48
023216611000,Powiat policki,Dolnoslaskie,2015,3.4,17.61,8.01,0.45,14.209999999999999
023216611000,Powiat policki,Dolnoslaskie,2016,2.7,14.97,7.27,0.55,12.27
023216611000,Powiat policki,Dolnoslaskie,2017,2.7,12.71,5.8,0.53,10.010000000000002
023216611000,Powiat policki,Dolnoslaskie,2018,3.0,18.43,7.08,0.47,15.43
023216611000,Powiat policki,Dolnoslaskie,2019,2.5,14.17,6.74,0.25,11.67
023216611000,Powiat policki,Dolnoslaskie,2020,2.4,12.16,5.9,0.34,9.76
023216611000,Powiat policki,Dolnoslaskie,2021,2.0,15.02,6.93,0.22,13.02
023216611000,Powiat policki,Dolnoslaskie,2022,2.3,13.17,5.97,0.25,10.870000000000001
023216611000,Powiat policki,Dolnoslaskie,2023,4.1,12.45,6.59,0.27,8.35
023216611000,Powiat policki,Dolnoslaskie,2024,3.4,10.35,5.01,0.37,6.949999999999999
030210216000,Powiat polkowicki,Nieznane,2014,6.0,24.96,15.05,0.33,18.96
030210216000,Powiat polkowicki,Nieznane,2015,5.7,24.26,13.54,0.55,18.560000000000002
030210216000,Powiat polkowicki,Nieznane,2016,5.6,24.4,12.95,0.44,18.799999999999997
030210216000,Powiat polkowicki,Nieznane,2017,4.0,23.53,13.45,0.51,19.53
030210216000,Powiat polkowicki,Nieznane,2018,4.5,23.86,11.86,0.51,19.36
030210216000,Powiat polkowicki,Nieznane,2019,3.8,24.08,12.44,0.44,20.279999999999998
030210216000,Powiat polkowicki,Nieznane,2020,4.0,30.42,13.29,0.81,26.42
030210216000,Powiat polkowicki,Nieznane,2021,2.5,33.48,13.98,0.34,30.979999999999997
030210216000,Powiat polkowicki,Nieznane,2022,4.1,40.96,23.05,0.46,36.86
030210216000,Powiat polkowicki,Nieznane,2023,3.8,32.29,16.54,0.51,28.49
030210216000,Powiat polkowicki,Nieznane,2024,4.9,28.83,16.43,0.39,23.93
023016121000,Powiat poznański,Dolnoslaskie,2014,4.3,17.71,10.87,0.32,13.41
023016121000,Powiat poznański,Dolnoslaskie,2015,3.8,15.29,9.19,0.29,11.489999999999998
023016121000,Powiat poznański,Dolnoslaskie,2016,3.0,14.13,8.58,0.3,11.13
023016121000,Powiat poznański,Dolnoslaskie,2017,3.0,13.32,7.48,0.3,10.32
023016121000,Powiat poznański,Dolnoslaskie,2018,3.0,13.33,6.84,0.25,10.33
023016121000,Powiat poznański,Dolnoslaskie,2019,3.3,14.24,7.9,0.24,10.940000000000001
023016121000,Powiat poznański,Dolnoslaskie,2020,3.3,12.33,6.68,0.17,9.030000000000001
023016121000,Powiat poznański,Dolnoslaskie,2021,2.6,15.76,9.7,0.23,13.16
023016121000,Powiat poznański,Dolnoslaskie,2022,4.1,13.05,7.7,0.22,8.950000000000001
023016121000,Powiat poznański,Dolnoslaskie,2023,3.7,13.64,8.53,0.24,9.940000000000001
023016121000,Powiat poznański,Dolnoslaskie,2024,3.8,13.06,7.19,0.28,9.260000000000002
011212014000,Powiat proszowicki,Nieznane,2014,9.8,8.9,3.6,0.27,-0.9000000000000004
011212014000,Powiat proszowicki,Nieznane,2015,8.9,9.71,3.37,0.21,0.8100000000000005
011212014000,Powiat proszowicki,Nieznane,2016,8.4,11.1,6.13,0.16,2.6999999999999993
011212014000,Powiat proszowicki,Nieznane,2017,8.0,7.59,3.03,0.28,-0.41000000000000014
011212014000,Powiat proszowicki,Nieznane,2018,6.4,8.92,2.59,0.3,2.5199999999999996
011212014000,Powiat proszowicki,Nieznane,2019,7.0,8.32,3.27,0.12,1.3200000000000003
011212014000,Powiat proszowicki,Nieznane,2020,10.1,7.3,2.33,0.23,-2.8
011212014000,Powiat proszowicki,Nieznane,2021,8.2,7.83,2.63,0.19,-0.3699999999999992
011212014000,Powiat proszowicki,Nieznane,2022,11.5,7.79,3.19,0.14,-3.71
011212014000,Powiat proszowicki,Nieznane,2023,9.1,6.22,2.4,0.21,-2.88
011212014000,Powiat proszowicki,Nieznane,2024,8.1,8.66,3.55,0.17,0.5600000000000005
031613110000,Powiat prudnicki,Nieznane,2014,4.9,24.83,11.4,0.51,19.93
031613110000,Powiat prudnicki,Nieznane,2015,4.6,16.86,6.68,0.46,12.26
031613110000,Powiat prudnicki,Nieznane,2016,3.6,19.29,7.67,0.46,15.69
031613110000,Powiat prudnicki,Nieznane,2017,3.6,16.99,7.19,0.34,13.389999999999999
031613110000,Powiat prudnicki,Nieznane,2018,4.2,20.22,7.53,0.67,16.02
031613110000,Powiat prudnicki,Nieznane,2019,4.9,17.79,6.58,0.49,12.889999999999999
031613110000,Powiat prudnicki,Nieznane,2020,3.6,15.1,5.89,0.22,11.5
031613110000,Powiat prudnicki,Nieznane,2021,3.4,17.74,7.83,0.47,14.339999999999998
031613110000,Powiat prudnicki,Nieznane,2022,4.6,16.94,7.97,0.25,12.340000000000002
031613110000,Powiat prudnicki,Nieznane,2023,3.3,15.53,6.91,0.35,12.23
031613110000,Powiat prudnicki,Nieznane,2024,4.6,15.44,7.41,0.25,10.84
071413021000,Powiat pruszkowski,Nieznane,2014,2.6,18.41,11.51,0.3,15.81
071413021000,Powiat pruszkowski,Nieznane,2015,1.8,16.53,9.98,0.23,14.73
071413021000,Powiat pruszkowski,Nieznane,2016,1.5,16.55,10.25,0.23,15.05
071413021000,Powiat pruszkowski,Nieznane,2017,1.8,16.43,9.6,0.2,14.629999999999999
071413021000,Powiat pruszkowski,Nieznane,2018,1.3,16.29,9.5,0.23,14.989999999999998
071413021000,Powiat pruszkowski,Nieznane,2019,1.9,19.3,11.83,0.17,17.400000000000002
071413021000,Powiat pruszkowski,Nieznane,2020,1.7,21.03,9.68,0.23,19.330000000000002
071413021000,Powiat pruszkowski,Nieznane,2021,1.3,19.66,11.4,0.19,18.36
071413021000,Powiat pruszkowski,Nieznane,2022,1.5,19.6,11.47,0.22,18.1
071413021000,Powiat pruszkowski,Nieznane,2023,3.0,18.06,11.28,0.1,15.059999999999999
071413021000,Powiat pruszkowski,Nieznane,2024,2.5,17.78,9.6,0.22,15.280000000000001
071422622000,Powiat przasnyski,Nieznane,2014,5.9,16.39,5.26,0.32,10.49
071422622000,Powiat przasnyski,Nieznane,2015,6.2,14.57,5.29,0.26,8.370000000000001
071422622000,Powiat przasnyski,Nieznane,2016,4.7,14.97,5.79,0.34,10.27
071422622000,Powiat przasnyski,Nieznane,2017,4.1,16.27,6.05,0.23,12.17
071422622000,Powiat przasnyski,Nieznane,2018,3.8,18.62,6.1,0.19,14.82
071422622000,Powiat przasnyski,Nieznane,2019,3.4,22.86,5.87,0.34,19.46
071422622000,Powiat przasnyski,Nieznane,2020,4.0,20.77,5.57,0.18,16.77
071422622000,Powiat przasnyski,Nieznane,2021,4.0,19.49,5.7,0.56,15.489999999999998
071422622000,Powiat przasnyski,Nieznane,2022,5.6,19.05,7.0,0.38,13.450000000000001
071422622000,Powiat przasnyski,Nieznane,2023,4.5,18.85,9.22,0.2,14.350000000000001
071422622000,Powiat przasnyski,Nieznane,2024,4.4,18.21,7.37,0.45,13.81
061813413000,Powiat przemyski,Lubelskie,2014,6.7,9.4,3.89,0.26,2.7
061813413000,Powiat przemyski,Lubelskie,2015,6.1,9.21,3.4,0.24,3.110000000000001
061813413000,Powiat przemyski,Lubelskie,2016,5.1,8.91,3.19,0.18,3.8100000000000005
061813413000,Powiat przemyski,Lubelskie,2017,5.1,9.55,3.05,0.23,4.450000000000001
061813413000,Powiat przemyski,Lubelskie,2018,5.8,8.65,2.78,0.27,2.8500000000000005
061813413000,Powiat przemyski,Lubelskie,2019,4.5,8.31,3.6,0.24,3.8100000000000005
061813413000,Powiat przemyski,Lubelskie,2020,3.3,7.37,3.31,0.22,4.07
061813413000,Powiat przemyski,Lubelskie,2021,4.5,8.09,4.16,0.18,3.59
061813413000,Powiat przemyski,Lubelskie,2022,4.8,10.37,6.26,0.25,5.569999999999999
061813413000,Powiat przemyski,Lubelskie,2023,4.8,7.25,3.42,0.22,2.45
061813413000,Powiat przemyski,Lubelskie,2024,4.7,7.78,3.41,0.27,3.08
061813414000,Powiat przeworski,Lubelskie,2014,5.9,9.68,4.69,0.37,3.7799999999999994
061813414000,Powiat przeworski,Lubelskie,2015,6.4,8.72,3.27,0.32,2.3200000000000003
061813414000,Powiat przeworski,Lubelskie,2016,5.6,8.54,3.64,0.36,2.9399999999999995
061813414000,Powiat przeworski,Lubelskie,2017,5.7,8.38,3.57,0.23,2.6800000000000006
061813414000,Powiat przeworski,Lubelskie,2018,4.7,10.35,3.13,0.15,5.6499999999999995
061813414000,Powiat przeworski,Lubelskie,2019,5.2,10.63,3.66,0.27,5.430000000000001
061813414000,Powiat przeworski,Lubelskie,2020,4.3,10.17,5.22,0.12,5.87
061813414000,Powiat przeworski,Lubelskie,2021,4.3,11.36,6.68,0.24,7.06
061813414000,Powiat przeworski,Lubelskie,2022,4.5,9.61,5.0,0.2,5.109999999999999
061813414000,Powiat przeworski,Lubelskie,2023,4.9,8.17,3.36,0.34,3.2699999999999996
061813414000,Powiat przeworski,Lubelskie,2024,4.9,9.62,4.78,0.24,4.719999999999999
071422723000,Powiat przysuski,Nieznane,2014,4.0,13.44,6.37,0.54,9.44
071422723000,Powiat przysuski,Nieznane,2015,4.1,15.07,6.41,0.26,10.97
071422723000,Powiat przysuski,Nieznane,2016,3.2,12.19,5.33,0.26,8.989999999999998
071422723000,Powiat przysuski,Nieznane,2017,3.7,14.55,5.43,0.69,10.850000000000001
071422723000,Powiat przysuski,Nieznane,2018,4.0,20.13,8.12,0.57,16.13
071422723000,Powiat przysuski,Nieznane,2019,3.7,17.28,4.79,0.58,13.580000000000002
071422723000,Powiat przysuski,Nieznane,2020,3.7,10.55,4.2,0.07,6.8500000000000005
071422723000,Powiat przysuski,Nieznane,2021,3.5,14.12,5.96,0.1,10.62
071422723000,Powiat przysuski,Nieznane,2022,4.3,11.74,4.25,0.2,7.44
071422723000,Powiat przysuski,Nieznane,2023,3.8,9.42,4.25,0.23,5.62
071422723000,Powiat przysuski,Nieznane,2024,3.9,11.44,5.07,0.21,7.539999999999999
012415110000,Powiat pszczyński,Nieznane,2014,7.9,19.8,10.86,0.55,11.9
012415110000,Powiat pszczyński,Nieznane,2015,7.0,15.15,8.22,0.54,8.15
012415110000,Powiat pszczyński,Nieznane,2016,5.0,16.87,8.16,0.44,11.870000000000001
012415110000,Powiat pszczyński,Nieznane,2017,4.7,12.04,5.11,0.42,7.339999999999999
012415110000,Powiat pszczyński,Nieznane,2018,5.4,18.77,11.7,0.35,13.37
012415110000,Powiat pszczyński,Nieznane,2019,4.0,23.73,15.5,0.21,19.73
012415110000,Powiat pszczyński,Nieznane,2020,4.5,13.09,5.8,0.35,8.59
012415110000,Powiat pszczyński,Nieznane,2021,3.9,18.1,8.49,0.23,14.200000000000001
012415110000,Powiat pszczyński,Nieznane,2022,5.9,14.32,6.61,0.27,8.42
012415110000,Powiat pszczyński,Nieznane,2023,5.3,19.18,7.59,0.36,13.879999999999999
012415110000,Powiat pszczyński,Nieznane,2024,6.9,13.92,7.15,0.29,7.02
042214011000,Powiat pucki,Kujawsko-Pomorskie,2014,5.5,21.23,10.36,0.55,15.73
042214011000,Powiat pucki,Kujawsko-Pomorskie,2015,5.8,24.82,11.0,0.47,19.02
042214011000,Powiat pucki,Kujawsko-Pomorskie,2016,4.9,17.92,8.34,0.53,13.020000000000001
042214011000,Powiat pucki,Kujawsko-Pomorskie,2017,4.6,18.76,10.01,0.81,14.160000000000002
042214011000,Powiat pucki,Kujawsko-Pomorskie,2018,4.4,15.77,6.86,0.52,11.37
042214011000,Powiat pucki,Kujawsko-Pomorskie,2019,4.8,17.34,9.18,0.31,12.54
042214011000,Powiat pucki,Kujawsko-Pomorskie,2020,5.3,15.79,8.81,0.48,10.489999999999998
042214011000,Powiat pucki,Kujawsko-Pomorskie,2021,4.3,20.06,12.83,0.39,15.759999999999998
042214011000,Powiat pucki,Kujawsko-Pomorskie,2022,7.9,19.25,9.71,0.47,11.35
042214011000,Powiat pucki,Kujawsko-Pomorskie,2023,5.1,16.95,8.53,0.54,11.85
042214011000,Powiat pucki,Kujawsko-Pomorskie,2024,5.3,14.64,6.99,0.36,9.34
060611214000,Powiat puławski,Lubelskie,2014,6.7,17.58,8.92,0.62,10.879999999999999
060611214000,Powiat puławski,Lubelskie,2015,6.7,17.11,9.67,0.53,10.41
060611214000,Powiat puławski,Lubelskie,2016,6.2,17.6,10.13,0.5,11.400000000000002
060611214000,Powiat puławski,Lubelskie,2017,5.0,16.04,7.33,0.56,11.04
060611214000,Powiat puławski,Lubelskie,2018,4.2,16.08,6.29,0.5,11.879999999999999
060611214000,Powiat puławski,Lubelskie,2019,4.8,16.55,6.06,0.39,11.75
060611214000,Powiat puławski,Lubelskie,2020,5.1,15.87,6.65,0.34,10.77
060611214000,Powiat puławski,Lubelskie,2021,4.7,17.48,7.91,0.37,12.780000000000001
060611214000,Powiat puławski,Lubelskie,2022,5.7,17.37,8.97,0.29,11.670000000000002
060611214000,Powiat puławski,Lubelskie,2023,5.1,15.61,7.18,0.28,10.51
060611214000,Powiat puławski,Lubelskie,2024,5.2,16.69,7.13,0.33,11.490000000000002
071422524000,Powiat pułtuski,Nieznane,2014,5.5,21.81,9.53,0.47,16.31
071422524000,Powiat pułtuski,Nieznane,2015,3.7,22.9,10.31,0.37,19.2
071422524000,Powiat pułtuski,Nieznane,2016,4.5,18.2,8.16,0.6,13.7
071422524000,Powiat pułtuski,Nieznane,2017,4.1,17.03,7.98,0.73,12.930000000000001
071422524000,Powiat pułtuski,Nieznane,2018,4.3,18.76,6.0,0.58,14.46
071422524000,Powiat pułtuski,Nieznane,2019,4.1,21.9,6.92,0.48,17.799999999999997
071422524000,Powiat pułtuski,Nieznane,2020,4.3,19.82,7.18,0.45,15.52
071422524000,Powiat pułtuski,Nieznane,2021,3.8,21.46,8.59,0.63,17.66
071422524000,Powiat pułtuski,Nieznane,2022,3.8,35.4,12.67,0.34,31.599999999999998
071422524000,Powiat pułtuski,Nieznane,2023,3.4,19.19,8.97,0.36,15.790000000000001
071422524000,Powiat pułtuski,Nieznane,2024,4.1,27.12,7.96,0.34,23.020000000000003
023216412000,Powiat pyrzycki,Dolnoslaskie,2014,3.7,17.81,7.16,0.32,14.11
023216412000,Powiat pyrzycki,Dolnoslaskie,2015,3.4,13.54,5.94,0.3,10.139999999999999
023216412000,Powiat pyrzycki,Dolnoslaskie,2016,2.7,12.48,5.03,0.5,9.780000000000001
023216412000,Powiat pyrzycki,Dolnoslaskie,2017,2.5,17.0,6.21,0.48,14.5
023216412000,Powiat pyrzycki,Dolnoslaskie,2018,1.8,17.33,7.02,0.6,15.529999999999998
023216412000,Powiat pyrzycki,Dolnoslaskie,2019,2.5,18.49,4.64,0.58,15.989999999999998
023216412000,Powiat pyrzycki,Dolnoslaskie,2020,3.1,17.73,4.9,0.64,14.63
023216412000,Powiat pyrzycki,Dolnoslaskie,2021,1.9,20.35,5.5,0.54,18.450000000000003
023216412000,Powiat pyrzycki,Dolnoslaskie,2022,3.6,29.58,16.16,0.43,25.979999999999997
023216412000,Powiat pyrzycki,Dolnoslaskie,2023,2.7,16.2,5.84,0.22,13.5
023216412000,Powiat pyrzycki,Dolnoslaskie,2024,3.6,17.38,6.51,0.28,13.78
071427019000,Powiat płocki,Nieznane,2014,5.2,12.98,6.09,0.27,7.78
071427019000,Powiat płocki,Nieznane,2015,5.4,13.86,7.51,0.24,8.459999999999999
071427019000,Powiat płocki,Nieznane,2016,4.1,10.04,3.84,0.3,5.9399999999999995
071427019000,Powiat płocki,Nieznane,2017,4.3,8.72,3.25,0.36,4.420000000000001
071427019000,Powiat płocki,Nieznane,2018,3.4,12.02,5.55,0.24,8.62
071427019000,Powiat płocki,Nieznane,2019,3.2,8.95,2.86,0.23,5.749999999999999
071427019000,Powiat płocki,Nieznane,2020,3.3,9.14,3.57,0.2,5.840000000000001
071427019000,Powiat płocki,Nieznane,2021,2.6,10.5,4.48,0.13,7.9
071427019000,Powiat płocki,Nieznane,2022,4.3,13.83,4.32,0.16,9.530000000000001
071427019000,Powiat płocki,Nieznane,2023,3.4,10.22,5.24,0.15,6.82
071427019000,Powiat płocki,Nieznane,2024,3.2,9.47,4.19,0.18,6.2700000000000005
071422520000,Powiat płoński,Nieznane,2014,4.8,30.12,7.94,0.3,25.32
071422520000,Powiat płoński,Nieznane,2015,4.9,22.04,7.08,0.29,17.14
071422520000,Powiat płoński,Nieznane,2016,3.6,15.38,8.48,0.28,11.780000000000001
071422520000,Powiat płoński,Nieznane,2017,3.5,25.88,6.61,0.24,22.38
071422520000,Powiat płoński,Nieznane,2018,4.0,27.73,7.45,0.24,23.73
071422520000,Powiat płoński,Nieznane,2019,3.4,17.8,6.3,0.34,14.4
071422520000,Powiat płoński,Nieznane,2020,3.4,16.7,7.81,0.32,13.299999999999999
071422520000,Powiat płoński,Nieznane,2021,3.2,24.68,10.71,0.23,21.48
071422520000,Powiat płoński,Nieznane,2022,5.2,25.55,9.94,0.24,20.35
071422520000,Powiat płoński,Nieznane,2023,3.1,61.23,8.36,0.23,58.129999999999995
071422520000,Powiat płoński,Nieznane,2024,3.6,16.82,9.1,0.27,13.22
012414911000,Powiat raciborski,Nieznane,2014,7.3,15.22,7.53,0.32,7.920000000000001
